ID,Accuracy,Bearing_delta,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,Speed,missing_rng
240518168595,3.9,13.094999834331155,409.0,149.0,87.0,1.19973937,0.78740532,0.45142943,5.14470111297222,1.0
240518168596,4.692,40.72452246068735,152.0,222.0,31.0,3.5466905,27.959722,30.933857,4.2130919540229845,1.0
240518168599,24.0,30.59868455662259,361.0,341.0,346.0,1.262740494022161,1.1725810395302914,0.5338950890047633,7.477050304412843,1.0
240518168601,4.0,12.073479288129661,75.0,85.0,75.0,1.5931365999999998,1.19668504,0.7910704900000001,4.88165965945946,29.0
240518168605,5.934,38.19989241728654,164.0,72.0,53.0,0.44117736,0.8075561499999999,0.20738220000000002,6.20214492753623,17.0
240518168609,6.0,14.079008519294549,301.0,157.0,537.0,1.6236798000000001,2.2235495,0.5888741,16.71190048770717,3.0
240518168610,8.0,2.4474870107687843,166.0,747.0,164.0,1.0250823951884709,0.8212296642839194,0.4121268418508521,4.639394039295497,4.0
240518168611,3.9,14.38065555950033,255.0,92.0,124.0,0.22958826,0.50791166,0.33383759,15.622660753880265,1.0
240518168612,3.9410000000000003,22.79486579823043,211.0,70.0,101.0,0.7330383,0.7061602499999999,0.6450737200000001,9.192344311791665,1.0
240518168614,8.0,29.16988439962865,202.0,1190.0,883.0,1.516025223184109,2.020238849207721,0.7081425233353396,14.214455753194553,8.0
240518168615,3.0,35.1165270442181,487.0,92.0,333.0,0.38549805,1.2314910600000002,0.30897520999999994,6.707576754385961,4.0
240518168616,3.9,14.616029626900675,750.0,172.0,535.0,0.99632127,1.07390106,0.41294489,17.263824448827428,13.0
240518168617,11.0,24.098962019090433,675.0,1279.0,1136.0,1.1406236390815585,2.240907311867251,0.5728653915520017,7.477621305676831,387.0
240518168618,3.0,4.816434616731736,72.0,116.0,43.0,0.8331465112136971,0.8832197986615848,0.3337257762039005,10.437460924033077,7.0
240518168620,5.604,32.47817733344588,152.0,38.0,263.0,0.49957275,0.80328369,0.28063965,4.2235942028985525,1.0
240518168622,10.0,6.0566885623712885,126.0,130.0,100.0,0.2734488533554831,1.2108245654160472,0.4029820792997381,7.296326273458973,1.0
240518168623,3.9,30.550916696940323,298.0,66.0,938.0,3.8283729,17.8057871,3.0755909000000003,8.203807763401104,14.0
240518168624,3.9,12.71574458113708,430.0,161.0,419.0,1.5491543,0.95661493,1.1630873999999998,13.415893791312563,121.0
240518168628,3.014,21.27144492055603,444.0,18.0,82.0,0.65151396,1.09775973,0.34334117,3.1754026903225823,166.0
240518168629,10.0,17.182458072712404,746.0,1197.0,705.0,1.1972088880269078,1.307080261959217,0.383184139756089,8.29411730770945,183.0
240518168630,8.0,28.244608882366954,185.0,507.0,112.0,4.216656190852436,3.72499564094302,6.528062703096262,9.860056241877276,536.0
240518168632,8.0,20.15120660642264,1081.0,160.0,793.0,1.09222704,1.67193816,0.86987209,7.996142598466664,1.0
240518168633,4.0,10.538829564489443,266.0,297.0,315.0,1.5790866499999998,1.0085385,0.6982189699999999,11.638785600333335,2.0
240518168635,4.0,22.843095566255666,633.0,524.0,310.0,0.35857789,1.13620935,0.44715337,12.407445130445971,245.0
240518168636,9.0,15.516994991260187,183.0,144.0,169.0,0.26924134,0.60139465,0.38804626,9.702022727272732,6.0
240518168640,3.9,39.50472065776579,497.0,323.0,431.0,0.96726009,1.2239889,0.72118405,10.296520000000006,11.0
240518168641,10.0,30.458495464279064,424.0,264.0,123.0,0.4286499,1.01657102,0.45146179,14.335516778523507,6.0
240518168642,4.0,21.843083604599148,180.0,504.0,131.0,0.4963128260176739,0.9544617546661855,0.2398062045689481,11.742405795951688,466.0
240518168643,8.166,40.896360098577425,194.0,280.0,226.0,6.6493073,8.4122773,8.433044299999999,2.081288782816229,828.0
240518168645,8.0,16.48865851890556,460.0,677.0,242.0,2.4696342336692507,1.327519757009466,1.0112555291248884,10.203169769907033,312.0
240518168646,10.0,9.192216723214656,52.0,610.0,533.0,1.1073692791819572,2.7474826291455448,1.8993989800098119,10.967884859032972,7.0
240518168647,3.115,13.75031590379609,207.0,40.0,177.0,0.9108001,1.1746938999999998,0.54855699,3.812355390139536,1.0
240518168649,10.0,25.85195957094141,957.0,973.0,693.0,1.6095314722178813,1.20194372212896,0.5132145778758619,10.259682549181438,2.0
240518168650,3.9,15.693162168174494,597.0,268.0,210.0,0.33055115,0.84796143,0.50442505,14.760051635111845,69.0
240518168651,3.0039999999999996,25.51139911692537,116.0,31.0,79.0,0.37346555,1.13343426,0.51501177,9.38046593309859,3.0
240518168654,3.0,35.324253679500984,209.0,80.0,174.0,1.74463113,1.16675256,0.51618113,14.146999999999998,56.0
240518168655,6.0,27.06032176231627,482.0,421.0,389.0,0.4300344696527631,0.8776396772295418,0.3237074968152404,6.406706996571901,6.0
240518168658,5.039,20.887859157970432,160.0,95.0,188.0,0.93401296,1.2431108,1.1863003,1.8334758368966084,3.0
240518168659,3.0,25.33988126052409,1355.0,679.0,685.0,0.39241028,0.61262512,0.85165403,9.49336567616736,138.0
240518168662,4.0,8.399075767544327,4.0,125.0,50.0,0.70860371,0.27733283,0.85398961,7.6410940611124145,2.0
240518168663,6.643,29.855024454974085,95.0,17.0,147.0,0.94928458,1.1386528,0.54855699,3.635361960430621,2.0
240518168664,3.864,13.604444124484885,210.0,179.0,152.0,5.892057,7.747568599999999,3.958476600000001,4.747544544820049,2.0
240518168665,8.0,13.766525335226214,664.0,1389.0,1217.0,0.3909022469112477,1.2714524928961368,0.4177692812524031,12.989462211231391,239.0
240518168666,3.0,20.541464040434054,117.0,181.0,396.0,2.8906143600000003,8.6901689,6.136752300000001,4.166084222018478,308.0
240518168671,4.0,16.457037251395413,91.0,569.0,271.0,0.7568727786455005,0.8223223592791788,0.6865123289617161,6.42896884539263,361.0
240518168672,10.0,50.90452066816966,85.0,256.0,277.0,1.9094572068148228,0.8579874125975201,0.5112496976236014,8.25075949898249,21.0
240518168674,4.0,27.384880731544236,483.0,203.0,101.0,0.6401868000000001,0.8802568000000001,0.82161376,10.384401622584637,501.0
240518168675,3.1639999999999997,24.10157109532177,17.0,72.0,29.0,0.38031006,0.93478394,0.262054444,5.076637554585156,192.0
240518168676,3.9,26.073179578316175,467.0,135.0,171.0,1.36123254,1.0409143500000002,1.076716,9.68216363955806,106.0
240518168677,3.0,25.80794418306077,366.0,67.0,245.0,2.40290508,2.6340486000000003,1.4752382599999998,6.097314390467466,5.0
240518168678,9.0,30.54231592845189,136.0,83.0,423.0,0.95447694,0.95234645,0.74781564,11.103302034428783,7.0
240518168680,11.792,12.24910848865469,160.0,149.0,253.0,0.35047913,0.6892242399999999,0.41098023,16.769421686746995,1107.0
240518168681,5.0,23.747326082817477,298.0,372.0,196.0,1.5052620576385536,2.666852231350088,1.328277160023485,10.364253927345796,2.0
240518168683,3.0,31.82330484495005,255.0,534.0,100.0,0.38562012,1.3578644000000002,0.56355286,7.513321194464673,8.0
240518168686,16.0,33.11755074653635,520.0,828.0,653.0,2.3264307355335103,4.133526150057828,1.5398005938157913,7.4426028149245615,539.0
240518168690,8.0,9.125007153987726,874.0,770.0,468.0,0.92729344,1.29197997,1.11482907,7.783755284155582,186.0
240518168692,4.0,18.017387096722,325.0,574.0,567.0,1.9174932954041368,1.1783278748465733,0.9575430320474072,7.581314392690736,367.0
240518168693,32.0,17.680139791994375,118.0,585.0,505.0,0.277851324953493,0.9909505237096882,0.2718733272545922,4.64729311753367,134.0
240518168694,10.0,31.567606955529328,1060.0,1177.0,820.0,1.286506277273919,0.9696074181015752,0.981967681352851,9.016896837358438,271.0
240518168695,4.0,16.509437991108005,747.0,282.0,932.0,2.7609363,1.6019678999999998,1.5097273,12.991538262169753,3.0
240518168697,3.9,34.23873507578834,372.0,102.0,614.0,0.38603211,0.9065094,0.16822815000000002,12.62865306122448,1.0
240518168698,3.017,36.399285146314476,103.0,55.0,50.0,0.26260312,0.7207592700000001,0.182404205,12.299730639730635,334.0
240518168700,3.0,20.364567574152414,332.0,130.0,347.0,1.2264602999999998,0.92310461,0.64175755,6.274291232342856,361.0
240518168701,8.0,12.725244406349251,375.0,401.0,216.0,0.8292279359857544,1.1740825297528779,0.66062533790171,10.17332827448845,1.0
240518168703,3.9,18.51901799473742,162.0,274.0,167.0,0.4925842300000001,1.4759368999999998,0.23570251600000006,14.59812931034482,416.0
240518168704,3.0,18.899399542040122,251.0,32.0,231.0,2.840520300000001,17.083082599999994,6.994248399999997,8.243260188087772,4.0
240518168706,6.0,23.20353502752536,991.0,156.0,708.0,1.9694296,1.672549,1.0897836,12.174682554760645,352.0
240518168707,3.0,1.7951306090889838,121.0,168.0,164.0,0.45020768,1.24555425,1.2504411,11.212901216923077,1.0
240518168708,6.0,1.815240212700843,500.0,252.0,171.0,0.95600413,0.88758721,0.5247331999999999,13.702234773873876,1.0
240518168710,3.0,32.29114410015476,169.0,39.0,173.0,0.6513394299999999,0.5820673000000001,0.27497663,12.015068238166988,5.0
240518168713,3.9,28.320950199155785,84.0,85.0,207.0,1.13926366,1.3255776,0.5296201700000001,7.793967188791536,371.0
240518168714,10.0,17.4498203915967,596.0,591.0,497.0,0.6156802334488787,1.0352785737379482,0.7392269395787445,7.116461975794089,122.0
240518168715,4.0,17.352463848207464,110.0,101.0,183.0,0.39095375,0.83383104,0.49663344,6.687697599402299,1.0
240518168716,9.02,40.965976419463026,779.0,342.0,725.0,0.28221974,1.0103711400000002,0.5094616000000001,6.0957642357642285,34.0
240518168717,4.0,24.28994738716413,84.0,82.0,181.0,0.74953169,1.06901422,0.43493606,8.505140741441599,100.0
240518168719,4.0,27.19013341839103,479.0,71.0,272.0,0.95905848,0.7580837899999999,0.43066000000000004,6.497639461810565,28.0
240518168720,3.216,44.065291426246816,1.0,301.0,78.0,0.80273437,0.28123474,0.167907713,3.0017324185248686,528.0
240518168721,3.9,13.282705435909508,337.0,316.0,340.0,1.4441223,6.0348511,1.9911194,12.137403101106065,1.0
240518168722,6.0,27.069355660112766,442.0,552.0,450.0,1.210244262614519,0.9759585246691962,0.3454151891765853,5.076970193685101,54.0
240518168723,4.0,16.052289940336287,462.0,242.0,217.0,0.57971113,1.04274696,0.43982298,13.371886145534965,10.0
240518168724,4.0,10.497859433258286,413.0,962.0,904.0,1.1237735525485182,0.916531682840732,0.5866531091475601,19.279232483099687,392.0
240518168725,3.9,54.371789830635116,339.0,77.0,492.0,0.8682674400000001,1.0981792599999998,0.45497902,7.2250257289879904,123.0
240518168726,3.0,53.02063513371142,390.0,75.0,600.0,0.16996765,0.56858826,0.18508911600000005,4.448454545454549,136.0
240518168727,3.9,31.86214963973592,1135.0,972.0,1020.0,5.6465487,5.522246400000001,4.1909853,12.992501802451322,39.0
240518168729,4.551,31.10160281728217,248.0,22.0,90.0,0.27253723,0.76062012,0.27282715,10.736696969696977,1.0
240518168730,8.552999999999999,30.99188638973636,177.0,47.0,209.0,7.8158417,6.652587799999999,3.10949704,4.417294117647064,1.0
240518168731,10.0,18.157008746461397,831.0,1736.0,1414.0,1.964913808090197,1.32932804338963,0.5511297359992111,10.249983784934956,104.0
240518168735,6.0,2.7561481944274417,819.0,998.0,968.0,1.4404905178184095,1.0490005112545813,1.0987201309097068,5.702074659058615,135.0
240518168736,6.0,12.779843176844963,237.0,1121.0,382.0,0.5763080700000001,1.27192575,0.61678812,9.388579001507097,8.0
240518168737,3.9,19.030344949870113,327.0,132.0,50.0,0.384234226,0.84604839,0.5510004500000001,11.804307814340149,2.0
240518168738,3.9,17.616500527798273,275.0,34.0,299.0,0.8514178699999999,1.31091675,0.74798004,4.845537404500001,1.0
240518168741,8.222999999999999,35.636271885832144,193.0,35.0,226.0,0.61999512,0.95129395,0.2197113,3.5227101200686097,318.0
240518168742,3.0,33.23534868600249,164.0,10.0,61.0,0.87805775,1.29561024,0.49457393,3.723591819047618,676.0
240518168743,10.443,33.745566247343966,296.0,192.0,169.0,0.466049196,1.11912535,0.212036134,7.388223615464993,319.0
240518168744,10.0,29.6886786665902,688.0,935.0,802.0,7.967165181354524,10.155620736604336,9.287900535487012,3.7683214074845672,328.0
240518168745,3.0,20.73430989793388,788.0,162.0,896.0,15.28445967,11.88865945,6.47639349,13.210172368019636,305.0
240518168747,3.0,26.71350745715176,900.0,153.0,208.0,1.7488374,1.11467198,0.75162604,9.5965145313404,60.0
240518168750,32.0,22.564801726538445,254.0,160.0,220.0,0.6116165159415268,1.2481477028290715,0.5246177010313632,7.700100996202662,185.0
249108103168,16.0,25.832923117128196,174.0,184.0,156.0,2.8209296825327312,3.4156918508834733,3.6457737890481066,11.167404229427918,1.0
249108103169,3.8089999999999997,46.04237406591122,22.0,20.0,48.0,0.240539554,0.6708984499999999,0.13848876999999998,7.719395348837208,430.0
249108103171,10.0,14.609393930743382,347.0,514.0,426.0,0.5602590522160026,1.192897496538179,0.38730538154298666,6.25657319191646,13.0
249108103173,3.9,22.24614695462553,510.0,97.0,329.0,0.83077674,0.99509948,0.84788096,3.999377933762713,2.0
249108103174,11.0,33.43737292875588,0.0,58.0,290.0,0.59548284,0.65939867,0.31957933,13.636423314919329,15.0
249108103175,6.0,16.885787423906724,190.0,567.0,635.0,0.53328537,0.8295549999999999,0.29077187,13.27788027178926,409.0
249108103176,8.017000000000001,41.617104127603724,282.0,23.0,185.0,0.4663952,0.93859364,0.18319983,6.238744769874474,183.0
249108103177,3.0,24.1523657472737,164.0,28.0,280.0,0.9536304,1.47714195,0.76379099,5.453691772837477,73.0
249108103183,10.0,26.192792557647664,23.0,440.0,523.0,0.42853990364901057,1.1625281390474602,0.4273896843742052,5.408623611063165,235.0
249108103184,3.0,21.637907182747387,665.0,163.0,307.0,1.49661985,1.63834057,0.35674532000000003,10.565820351668089,233.0
249108103185,3.0,16.990177023039948,45.0,54.0,55.0,0.45204028,0.9963212300000002,0.56505037,4.791363822755557,2.0
249108103186,3.9,26.28416155204225,431.0,126.0,599.0,0.34739878,0.9055697,0.21471895,12.98272921108741,230.0
249108103188,6.0,15.314000395084864,186.0,478.0,247.0,0.6569560345517986,0.7289034619291614,0.4819216361191039,4.4148303895725665,2.0
249108103189,6.0,1.7210254501371751,84.0,264.0,154.0,0.4518731895397398,0.7982164903562177,0.5218107292424197,8.691633338546543,1.0
249108103190,3.403,14.023677766824624,307.0,125.0,307.0,0.6170538799999999,1.41616923,0.6243852299999999,3.144659791794873,1.0
249108103191,8.0,20.34665840919731,671.0,1449.0,880.0,0.5907381319436324,0.9107467643208618,0.3720798232748945,10.848934311240912,435.0
249108103192,8.0,1.7334439845037222,160.0,659.0,630.0,1.4739315653104257,1.1452231846002343,0.6663133173579011,15.032519295082574,5.0
249108103193,24.535999999999998,34.87994076105553,459.0,6.0,78.0,0.16700745,1.0390625,0.201919554,1.9447067039106136,5.0
249108103195,3.9,11.076681499217756,736.0,20.0,679.0,0.53769222,0.6325008000000001,0.34514569,7.549186893203879,137.0
249108103197,4.0,16.05429572242035,206.0,78.0,887.0,0.8894198,1.32943823,1.27243233,5.760757297432432,2.0
249108103201,10.0,25.07883216031793,586.0,614.0,104.0,2.4525796163644933,1.93580572369174,1.2635706013339387,8.674019885101272,106.0
249108103203,10.0,40.720350249693645,504.0,588.0,341.0,0.17269001772509812,0.3180922216568083,0.18903490259935046,13.550637711994893,1.0
249108103204,8.0,24.8962238604949,451.0,566.0,253.0,1.0722523044159542,1.548824715169525,0.29557306411131634,5.037992048668288,3.0
249108103205,8.0,16.9833300161658,267.0,320.0,373.0,0.33029961946151354,0.7563268306220343,0.2929935262794656,8.993917689937449,5.0
249108103207,3.9,14.414565525403914,156.0,103.0,247.0,0.36041049,1.31763635,0.49663346,9.387552705887185,2.0
249108103209,10.0,33.77274408324419,1126.0,143.0,275.0,1.29988894,1.1808457,0.67537766,13.474213351086993,272.0
249108103210,3.0,39.29940736135042,108.0,35.0,219.0,0.67005922,1.35289,0.41653443,4.44938953488372,18.0
249108103211,3.24,22.561124375159697,682.0,26.0,108.0,0.5876523600000001,3.5757321,1.098946546,3.1502918108840547,1.0
249108103213,6.0,30.791594655982014,34.0,69.0,163.0,1.8372381999999998,1.19999585,0.43139305,13.824701474224335,167.0
249108103215,16.0,23.449776644845155,520.0,520.0,478.0,0.31095468361928696,1.2204897096441627,0.4822452101915484,5.735426679554216,46.0
249108103216,3.0,36.1746723958885,277.0,17.0,88.0,1.7806896,1.39036416,0.75534358,4.680713633761905,1.0
249108103217,6.0,13.199495040291682,1782.0,621.0,668.0,1.09100532,1.30114293,1.06290558,8.541170986080294,285.0
249108103219,3.0,22.258962180430146,745.0,555.0,837.0,8.0989877,4.5259792,12.5688784,3.6477507929410096,346.0
249108103221,6.0,11.056788255901651,429.0,62.0,391.0,1.62123635,3.627928700000001,1.39582707,8.026476580418413,94.0
249108103223,32.0,17.92427676199631,310.0,374.0,268.0,0.3744377861040509,0.8168250621570374,0.3712473191181359,6.273219298602393,1.0
249108103226,8.0,36.240642164649685,192.0,136.0,193.0,3.6711779,1.62469208,0.94088954,8.084251938598202,1.0
249108103227,16.0,15.646439423400654,409.0,746.0,562.0,0.7395193546664351,0.8243950975555876,0.26345427610052463,3.0264664504771965,26.0
249108103229,3.9,41.41270087621805,290.0,56.0,72.0,0.60099792,1.14767453,0.58886719,4.716121212121218,1.0
249108103230,32.0,16.825550734284036,153.0,251.0,291.0,0.331826143398347,1.1158799430775233,0.2980399502290567,2.8453011100347614,154.0
249108103231,4.0,4.9205935895654855,486.0,555.0,130.0,1.1463662133400965,1.4574119770686642,0.4147212933848074,5.13173071547101,107.0
249108103233,5.1,37.710225070373966,534.0,269.0,291.0,1.74626867,1.1929637,1.04157788,5.635935125871567,33.0
249108103234,3.9,24.104912534824727,423.0,75.0,404.0,0.8600982699999999,1.03419489,0.72937313,13.868931665484665,11.0
249108103235,3.9,42.68208044245564,132.0,98.0,197.0,0.39400776,1.13657486,0.35307981,19.587053763440863,1.0
249108103237,5.0,14.739873968425796,1379.0,1318.0,1122.0,0.6913206663098541,1.2792579517350504,0.4820148467572566,8.977003439043418,181.0
249108103240,3.0,29.52251482291296,270.0,55.0,407.0,0.40858459,1.06274414,0.2900238,5.2706666666666635,1.0
249108103243,3.0,24.92788799919828,265.0,47.0,127.0,0.91629784,0.97494093,0.6914994299999999,9.272548796165806,394.0
249108103245,3.0,28.3869609888008,1286.0,194.0,400.0,2.2913839,1.3912354100000002,0.49215219,5.942317922735912,12.0
249108103246,12.0,20.164965102603677,610.0,864.0,870.0,0.9400963974301892,0.9698622826178958,1.254815725566412,9.830378184584893,401.0
249108103247,3.9,14.506779745572596,290.0,31.0,121.0,1.52655226,0.6206390900000001,0.55283306,3.5634509498095226,1.0
249108103248,16.0,21.485904624178968,335.0,489.0,413.0,2.1515111193437977,1.1793113802371396,0.5479901353901167,5.402071964096379,1.0
249108103250,12.0,23.619062470504844,523.0,592.0,507.0,1.0484668137721296,0.9947327450898188,0.5858309913190525,17.076544410008022,3.0
249108103251,3.0,0.6318212086124395,35.0,15.0,104.0,0.97738437,0.64324112,0.19608775,7.34051226288889,1.0
249108103252,3.0,25.76866853778309,200.0,28.0,81.0,0.57054815,1.12093768,0.34025194000000003,3.950068212777776,2.0
249108103253,3.9,45.86274216162686,413.0,77.0,470.0,0.3697052,0.77453614,0.19485474,4.8136547433903605,3.0
249108103254,5.0,30.46435619825453,1198.0,233.0,575.0,0.90760535,1.14489294,0.39894155,14.653221321535893,620.0
249108103256,3.9,32.79950771481631,345.0,87.0,312.0,1.6807521,1.248975,0.72961743,14.706829802353823,1001.0
249108103259,4.0,17.958597767432558,292.0,334.0,111.0,1.0441002948488356,0.9052433419282132,0.7552325377301208,16.05183913026537,136.0
249108103260,5.36,28.115542538944148,1085.0,511.0,278.0,0.49005127,1.3099823000000002,0.64860535,10.92594155844156,128.0
249108103262,4.0,21.08304743393312,634.0,84.0,183.0,1.21256753,0.9731083,0.5442809399999999,14.85610857248936,42.0
249108103263,4.0,15.752087852763756,291.0,552.0,491.0,0.96125937,0.88895801,0.7793724200000001,9.634198022168881,448.0
249108103265,5.0,37.859324957415325,178.0,94.0,139.0,1.25532806,1.29259086,0.7837401200000002,11.680668016194332,2.0
249108103267,8.0,20.440731971458927,1018.0,891.0,892.0,1.024885853900023,1.5243017952198574,0.6722790645157876,6.249402626449071,1.0
249108103269,6.0,11.30422214480851,66.0,63.0,198.0,0.7601432800000001,1.06782731,0.30234338000000005,12.69543233756098,102.0
249108103270,3.9,19.697264811991992,283.0,152.0,205.0,0.86446213,0.88070742,0.66179552,12.975603817848118,21.0
249108103271,3.9,4.887165257584334,25.0,9.0,286.0,0.27867127,0.417160035,0.451248168,9.749365079365075,1.0
249108103272,3.0,32.42898998008344,364.0,193.0,295.0,0.44715336,1.29136915,0.44287731,15.245175097276276,78.0
249108103273,3.0,33.76960757448573,43.0,19.0,41.0,0.23151792,0.94745196,0.179594384,3.865956072928871,93.0
249108103277,3.341,56.71770988214757,310.0,10.0,36.0,0.6304129300000001,0.9144652800000002,0.43737951,1.8455988484011128,3.0
249108103278,4.0,0.9487146506720352,103.0,20.0,106.0,1.27670834,0.8155051200000001,0.5381723,20.27029032121212,1.0
249108103279,20.0,18.338114659385568,35.0,175.0,92.0,0.3836507255790709,1.2990950397467236,0.5791129011532185,1.9114871641000115,1.0
249108103280,4.0,13.806627672666812,704.0,149.0,521.0,1.07512286,0.93523467,0.47708575,9.97676376670658,418.0
249108103281,3.824,12.020164368034795,340.0,12.0,295.0,0.72061153,1.0757860300000002,0.18498745,4.837298890359407,8.0
249108103283,4.0,13.05765461480546,1028.0,154.0,302.0,1.4220942600000002,1.62978844,2.40070042,12.422112406447408,318.0
249108103284,10.0,4.69790263274701,615.0,715.0,855.0,0.7513203540887943,1.5614480987365007,0.5262355713935863,5.7822267789093065,256.0
249108103286,3.9,0.7862961749337365,83.0,6.0,12.0,1.03239439,23.619446,22.099396,24.166702981481514,1.0
249108103287,4.0,12.818250522092741,576.0,97.0,187.0,0.97799524,1.28220615,0.32192598,9.197485595460297,4.0
249108103292,4.0,1.4927147858340857,107.0,49.0,566.0,0.8575675199999999,1.06924106,0.61857957,9.659415062111805,1.0
249108103293,6.1129999999999995,23.905778853070803,112.0,21.0,88.0,1.5235154299999998,1.4851879599999998,0.49506264,5.459571587922095,6.0
249108103294,24.0,28.033699219282642,161.0,68.0,92.0,0.7073819699999999,1.37933373,0.58398717,3.2707871042004286,47.0
249108103295,8.79,39.088392198065854,79.0,13.0,110.0,0.47590687,0.58669439,0.3273025,8.514794009333343,1.0
249108103296,3.465,3.1378914792605643,78.0,12.0,24.0,0.86987215,0.6236934400000002,0.91568702,5.675382857911389,8.0
249108103298,7.0,1.7099328888718026,13.0,650.0,601.0,1.161388039784797,0.766732067317083,1.3934351245177994,5.3127429487646065,16.0
249108103303,3.9,17.25552489515595,1278.0,294.0,619.0,0.40079741,1.22152104,0.33756415,12.65766546077683,460.0
249108103304,8.0,27.80698173053809,148.0,65.0,69.0,0.4269948,0.61330873,0.5412266,11.315647124599993,1.0
249108103305,4.0,1.2203571861660871,86.0,69.0,139.0,1.695151,0.64201939,0.82405723,19.31682415233644,1.0
249108103306,3.9,17.26483289105017,55.0,51.0,322.0,1.10994214,0.40805798,0.25167649000000003,19.4015629691954,1.0
249108103308,3.0,13.002139421853494,396.0,140.0,209.0,1.9101756,0.92057395,0.46364672,4.377717259913794,166.0
249108103309,3.0,12.146754831561275,371.0,322.0,207.0,0.95233893,1.1227703999999998,0.7538077400000001,8.110525510692769,26.0
249108103310,4.0,17.365667257582626,574.0,93.0,513.0,0.60205132,0.9844006,0.95551538,9.80405791682188,29.0
249108103311,3.5469999999999997,21.964277023814482,2.0,301.0,566.0,1.25716065,1.10261182,0.32742377,6.594923087066847,128.0
249108103312,10.0,20.153455277264168,1034.0,1257.0,975.0,1.7598594589018015,2.52342795715998,0.4170148077155837,15.094787292291247,1.0
249108103314,3.9,40.56709460871675,720.0,5.0,272.0,0.33568699,1.15038049,0.3885898,9.56576,16.0
249108103315,6.0,24.137681830251502,384.0,59.0,292.0,1.71553646,1.08580424,1.5781965,6.7967814146508525,1.0
249108103316,4.0,17.204716610188054,924.0,38.0,239.0,0.64324111,1.20462634,0.55588737,8.742602027561599,106.0
249108103318,3.9,25.239064051963297,105.0,316.0,349.0,1.08514104,0.9241693,0.30136598000000003,12.638531292325988,353.0
249108103320,6.0,27.729698264963414,270.0,340.0,370.0,1.11299647,1.0842858,1.3445143699999995,12.013379652291345,51.0
249108103322,11.0,15.65266318445248,416.0,707.0,690.0,2.053654064037163,1.5056258454434586,0.554021928943037,13.180507677328405,1.0
249108103326,6.0,13.604468054959414,210.0,105.0,431.0,1.65703305,0.59672806,0.3032684,14.326369529478107,1.0
249108103328,4.0,18.928874408147248,775.0,132.0,619.0,1.3744468,1.3738358999999998,0.81245078,11.737726603072081,188.0
249108103330,3.0,21.92173927778346,279.0,28.0,360.0,1.32802104,1.269378,0.6273586,3.9338624201333343,151.0
249108103331,8.806000000000003,11.583348337614744,284.0,43.0,95.0,0.98654734,0.9816604,0.23090706,9.581018528288887,1.0
249108103332,3.9,16.996653465713198,418.0,189.0,999.0,0.59761336,0.60187441,0.262055055,22.076522522522545,16.0
249108103333,4.0,14.321380304732216,53.0,37.0,243.0,1.8887954,1.11116387,0.4257731,3.4152931604010903,41.0
249108103334,3.9,20.04768376566093,182.0,511.0,574.0,2.2529602000000004,14.5349732,4.9800721,8.756859225303032,16.0
249108103337,3.326,15.096595533082581,515.0,114.0,282.0,1.98352237,1.29749215,0.43995423,6.533815488502671,240.0
249108103338,3.0,32.77493437986404,211.0,81.0,239.0,1.98042516,1.66888387,0.5589417,5.2667380624933395,767.0
249108103339,4.209,37.7452293814517,361.0,32.0,166.0,0.47431946,0.90388489,0.31851196,6.112003424657535,197.0
249108103340,4.769,22.48765156440152,78.0,58.0,253.0,1.49845249,1.192409,0.5583308300000001,4.837800740208332,309.0
249108103341,3.0,55.07975493387183,177.0,78.0,172.0,3.7086638999999995,5.2049255,7.3748475,1.7017102615694164,570.0
249108103342,12.0,11.504300466888266,123.0,764.0,1061.0,2.5220585597274607,0.8022783436508065,0.6711815758305659,12.94171644047807,50.0
249108103343,10.0,1.024988925503762,48.0,124.0,93.0,0.6769795438397774,0.3274830602926457,0.21905139124563355,7.203473974157263,1.0
249108103344,8.0,13.273199050371485,448.0,697.0,291.0,0.9757752991861988,1.2296962575325665,0.39512868356120345,4.8354720372195334,1.0
249108103345,8.0,17.991842839159602,734.0,1308.0,940.0,4.110368366482938,3.6087425340905535,4.138574171904074,14.079706750018977,17.0
249108103346,3.533,3.2164383300372164,196.0,93.0,408.0,1.33779487,2.9761354,0.96516712,5.527210858371278,45.0
249108103348,16.0,11.046226673422224,340.0,453.0,442.0,0.5954356817904232,1.2512558781373029,0.5844900897101977,6.013920979077617,1.0
249108103349,3.6910000000000003,19.818532626559207,523.0,372.0,261.0,0.74586646,0.57238074,0.6652322500000001,11.529136841062346,18.0
249108103350,3.9,44.286941525724295,132.0,149.0,521.0,0.57681274,1.1430359,0.52610779,5.791276771004938,2.0
249108103351,3.0,30.78305327325377,369.0,30.0,106.0,0.63614774,1.1338856000000002,0.27476351,3.8779798831057306,11.0
249108103352,30.0,20.053498655714424,33.0,879.0,218.0,0.8788367681395324,0.8604250039432696,0.6248992981944059,4.607139834250182,2.0
249108103354,8.0,8.868373338923217,1062.0,1216.0,1436.0,3.621497211499271,1.7823719585445683,0.6956666788927546,13.271734883886195,24.0
249108103356,3.0,20.79468017709029,152.0,168.0,383.0,1.550577,1.19745112,0.77467754,5.421755783832513,258.0
249108103357,7.585,1.9008761224752408,15.0,24.0,274.0,0.7275237999999999,0.48709106,0.2327117900000001,9.713524355300862,8.0
